listing_id,sentiment
16802255,2
16802556,9
16807038,13
16810170,18
16810889,25
16817220,1
16821096,47
16821725,52
16822451,9
16825701,1
16826686,32
16827174,24
16828845,2
16833423,1
16834092,84
16835205,0
16836582,1
16837242,19
16837642,2
16837900,2
16839881,3
16840507,69
16841623,-1
16843084,20
16849504,9
16850078,11
16851055,6
16853223,7
16855323,44
16863581,52
16864790,61
16865367,36
16865591,25
16865733,35
16866114,10
16866648,4
16868101,40
16869806,1
16876354,19
16876407,13
16877855,15
16879513,42
16880041,1
16880131,31
16882042,12
16882223,4
16887059,14
16887158,7
16888365,36
16888974,30
16889245,2
16889386,35
16889808,26
16890609,4
16892205,35
16904811,27
16906146,19
16907989,4
16912526,5
16912586,8
16919322,1
16920274,33
16922804,55
16922853,68
16923045,38
16924698,20
16926322,10
16926592,54
16928813,28
16936688,32
16939260,31
16942085,5
16944031,3
16944215,49
16945865,15
16948945,79
16950356,2
16951349,57
16951874,44
16953100,7
16954066,7
16954420,18
16959735,3
16960164,1
16961328,38
16961383,7
16962258,9
16963299,17
16966178,26
16966762,3
16967346,8
16967537,2
16968210,29
16970008,24
16970280,18
16970590,6
16970612,27
16972867,16
16975228,11
16975839,3
16978306,31
16978581,39
16979933,18
16983604,9
16991640,36
16991995,19
16993974,5
16995512,1
16996470,3
17001209,21
17002104,9
17002284,17
17003027,11
17003618,5
17004276,33
17004546,20
17004576,1
17005650,26
17006023,21
17008663,2
17012495,16
17013368,0
17017082,3
17018152,3
17018543,27
17018742,2
17019473,19
17020147,2
17021597,11
17024178,4
17024321,123
17025032,17
17026133,-1
17028099,16
17028650,88
17034521,4
17035296,14
17039848,13
17041147,0
17041545,2
17042612,4
17043127,4
17046966,8
17047669,2
17049231,15
17049933,62
17050724,2
17051896,21
17069805,10
17071054,61
17071435,18
17073288,1
17073761,1
17075029,3
17075418,1
17077519,26
17084979,4
17100847,42
17101541,15
17101853,4
17103649,4
17106359,16
17108320,7
17108610,4
17108611,2
17114071,8
17115066,65
17115583,49
17115854,2
17116897,2
17117406,1
17118308,2
17118731,6
17120255,12
17122484,7
17122601,4
17122804,20
17127660,3
17128255,1
17129570,6
17130089,3
17130422,1
17133055,8
17133878,12
17134093,118
17134424,6
17134678,12
17135938,6
17136918,5
17138886,3
17147510,6
17148991,1
17149722,1
17151097,24
17152023,2
17153026,4
17154040,12
17155055,15
17156649,15
17162543,3
17162815,2
17163611,11
17164582,7
17165791,4
17166899,1
17167238,3
17167323,14
17167699,70
17168340,2
17168469,19
17169321,10
17170946,19
17172434,47
17173350,1
17174267,12
17174506,2
17180367,62
17182349,1
17182994,31
17183320,1
17184609,33
17190301,3
17191346,6
17195138,2
17195217,26
17197117,32
17197292,2
17197823,0
17198211,52
17208621,8
17214218,71
17214835,6
17216116,3
17216470,9
17220997,17
17221202,15
17221444,0
17223221,1
17223235,85
17227881,4
17227896,8
17228603,30
17229394,1
17230578,40
17237732,25
17237876,76
17243647,11
17244738,23
17244861,1
17245102,10
17245185,10
17246080,17
17246825,4
17246910,0
17246988,13
17247429,6
17247467,5
17247738,1
17248060,29
17248175,50
17248387,48
17248912,12
17250059,36
17253829,3
17258679,5
17261849,14
17263004,7
17263170,5
17263261,0
17263332,2
17263890,10
17265794,24
17266679,4
17266990,1
17268248,7
17273321,20
17276017,37
17276746,20
17277529,14
17278413,39
17280719,5
17281435,4
17281490,15
17281529,21
17281637,3
17283630,39
17283910,5
17289844,47
17290216,2
17292942,1
17293334,14
17294210,14
17295343,3
17295785,1
17296261,1
17300889,53
17301190,5
17308345,65
17308379,4
17309040,1
17309164,2
17309183,5
17309238,16
17309615,0
17311425,0
17312576,23
17316675,11
17317782,5
17323269,3
17324076,2
17326638,15
17327210,12
17328774,42
17329071,2
17330421,11
17330726,64
17331756,30
17337189,1
17338098,3
17338674,7
17341181,1
17342987,9
17343466,3
17343562,3
17344208,39
17345939,1
17356500,0
17357571,6
17359721,26
17359923,14
17360309,4
17360376,22
17361372,15
17363499,51
17365284,11
17367031,4
17375997,11
17376924,37
17382567,0
17382908,2
17383508,13
17383785,8
17383975,4
17384054,78
17389232,10
17390375,2
17391892,15
17393075,13
17393716,3
17394005,3
17394223,4
17395003,1
17395419,2
17396668,45
17399068,30
17400226,6
17401091,16
17401506,11
17401520,12
17401639,1
17401922,1
17402568,4
17403040,49
17403218,16
17403436,4
17403518,28
17410761,15
17411305,2
17411828,1
17411945,11
17411946,74
17412375,11
17413075,18
17413763,32
17413995,64
17415692,10
17416440,10
17418993,40
17419848,29
17424244,40
17426088,2
17427656,1
17427681,7
17429361,62
17431304,1
17432097,2
17432174,1
17435473,15
17444213,12
17445876,2
17447692,4
17447832,6
17453706,3
17453756,25
17454284,6
17454516,8
17454646,2
17455536,34
17457983,2
17458694,3
17458754,12
17459074,2
17459139,22
17460931,4
17466642,24
17468480,13
17468499,3
17470532,5
17472515,2
17474130,17
17474140,1
17478215,16
17478363,4
17479314,10
17479412,3
17486708,0
17489023,39
17489145,1
17489760,22
17489767,4
17489955,4
17492648,1
17492901,0
17493011,1
17493019,17
17493057,32
17494118,5
17494924,6
17496401,31
17496406,6
17496882,3
17497627,10
17497917,50
17502004,11
17502338,1
17503455,14
17503571,8
17503655,1
17504781,2
17505340,2
17506687,3
17507091,7
17507258,7
17508652,16
17509453,1
17509787,28
17511145,4
17511992,15
17514164,3
17514327,3
17523002,6
17523944,1
17526368,3
17529799,11
17530313,3
17530865,1
17535377,18
17536266,71
17541668,2
17541691,0
17541847,2
17542699,10
17543929,2
17544355,3
17544847,74
17549199,4
17549790,6
17550092,6
17550733,4
17550773,0
17552308,9
17553423,11
17554395,1
17554896,15
17557369,19
17562044,21
17562278,1
17562902,16
17563198,7
17563929,1
17564461,30
17565482,3
17565717,1
17567074,23
17567564,17
17569202,3
17570005,4
17570706,4
17571083,10
17571769,10
17573242,3
17573313,14
17578401,3
17580693,11
17581444,1
17581450,37
17583960,22
17585274,74
17586062,5
17590178,17
17594964,19
17595161,1
17596593,11
17598083,2
17598214,22
17599881,4
17600108,3
17600293,68
17601789,21
17601862,4
17603314,80
17604650,3
17604866,2
17605564,5
17606281,15
17613424,29
17615699,16
17617010,7
17617056,0
17618796,2
17620028,1
17621107,1
17623012,1
17623653,21
17629552,6
17629750,37
17630708,1
17632976,12
17633106,20
17633505,81
17633596,1
17634861,1
17639077,3
17644384,25
17646228,13
17646943,6
17648507,17
17648724,10
17649402,39
17650489,14
17650843,115
17652075,3
17653465,2
17658403,6
17659524,8
17659765,6
17659945,6
17661624,7
17661807,2
17662758,27
17662888,14
17663760,26
17666099,5
17666279,1
17666657,9
17667318,8
17667654,3
17673384,50
17674217,27
17674230,15
17676505,39
17678364,12
17680406,21
17685173,0
17685218,7
17687500,1
17687950,6
17688165,40
17688168,34
17688173,26
17688175,26
17688176,20
17688183,24
17688187,19
17688189,34
17688227,43
17688231,20
17688737,2
17688899,9
17690068,2
17690141,4
17690548,18
17690872,19
17690902,4
17690903,2
17691050,65
17691071,9
17697313,2
17697319,33
17697877,9
17699105,6
17699564,1
17704996,4
17706665,0
17706952,5
17708380,2
17708457,5
17708463,4
17708581,33
17708602,2
17709171,0
17714235,3
17717191,2
17717300,8
17725741,9
17726971,12
17728282,1
17728624,5
17729940,3
17731431,12
17731812,5
17732298,47
17733737,10
17734719,87
17740580,0
17741498,52
17743975,16
17749332,40
17757384,6
17763329,2
17764364,58
17767954,17
17768539,11
17770220,68
17771238,23
17771956,2
17774341,1
17776269,10
17776272,17
17776319,5
17783594,1
17783884,7
17784563,14
17784923,1
17786473,4
17790678,67
17792305,32
17797490,2
17798391,3
17798444,3
17799888,73
17801747,32
17802123,27
17802926,6
17804004,6
17805305,0
17807926,24
17808156,21
17817369,3
17820067,6
17820338,0
17824393,6
17827310,1
17829196,5
17829728,16
17834531,46
17834870,21
17836549,15
17837206,22
17837208,29
17837210,36
17837214,37
17837343,2
17837938,17
17838393,2
17841139,27
17841306,2
17841869,9
17842207,4
17842372,5
17844801,25
17844992,40
17846186,22
17855401,1
17855915,33
17856060,4
17856173,20
17860268,3
17861187,73
17861460,1
17861928,2
17863035,52
17863403,83
17863597,4
17864165,46
17864169,6
17869882,25
17871679,3
17872989,17
17874082,18
17874727,57
17876581,38
17877180,1
17877446,70
17883016,19
17884462,6
17884600,111
17885198,29
17887372,26
17888475,6
17888511,2
17889143,15
17890449,34
17897248,23
17898593,10
17899087,2
17900013,1
17900705,4
17901717,3
17901748,31
17901903,23
17910598,2
17911456,14
17913105,6
17913499,22
17914199,1
17914776,31
17914780,34
17914783,18
17915574,38
17915612,10
17917076,6
17917768,34
17922158,1
17923110,1
17924539,1
17924604,15
17930166,5
17931165,0
17932098,2
17932235,4
17932872,0
17933576,4
17934396,32
17934406,18
17934412,31
17934676,7
17936635,4
17939141,17
17941311,21
17941904,1
17948177,74
17948242,3
17948464,18
17948576,3
17948689,5
17949241,3
17949768,6
17951240,4
17951417,40
17953962,13
17955187,3
17955217,53
17957072,6
17957644,21
17958705,22
17968239,59
17968917,8
17968986,17
17969046,2
17969338,40
17969678,18
17969679,1
17970711,27
17972118,1
17975037,6
17977330,55
17981952,2
17982887,29
17982918,5
17984821,3
17985590,2
17986047,4
17989561,22
17989798,2
17990722,49
17991175,2
17991884,4
17992690,13
17993920,6
17998539,10
17999044,1
18000238,4
18001232,21
18011292,1
18013828,4
18013886,6
18014187,68
18015444,41
18017333,6
18018944,4
18019626,5
18021161,2
18022571,4
18025186,113
18027335,1
18027346,29
18027407,23
18027408,27
18028238,2
18028772,8
18029831,7
18030891,9
18031051,19
18033968,9
18034350,5
18036906,11
18037298,3
18037749,7
18038476,3
18039325,2
18044136,8
18045340,5
18046299,27
18046310,19
18046584,4
18047167,83
18047758,39
18047896,0
18052482,46
18053203,1
18053353,0
18053647,5
18055680,2
18056311,16
18057272,3
18058785,8
18066144,31
18066365,5
18066373,11
18066481,55
18067321,3
18067570,5
18067705,8
18067902,10
18067983,18
18069548,36
18070058,9
18070061,12
18070547,1
18072421,6
18073208,35
18073466,23
18074062,1
18074750,3
18075198,48
18080841,0
18081183,6
18081436,16
18082169,24
18084098,1
18087315,9
18087500,1
18091778,1
18098935,52
18100737,1
18100960,1
18102320,23
18104095,4
18106942,9
18108720,30
18114782,11
18115601,2
18115689,14
18116259,7
18116400,7
18116706,17
18117034,9
18117907,9
18119271,14
18120892,52
18121111,38
18121319,5
18121504,0
18121935,26
18122823,2
18123286,5
18124107,17
18127028,1
18130712,10
18131415,5
18133312,8
18134530,18
18135213,2
18135283,3
18135638,10
18136690,79
18136722,1
18137536,6
18139729,17
18144691,3
18146148,25
18146335,11
18146586,54
18146805,2
18147317,34
18147977,12
18148369,33
18148888,83
18149174,9
18150050,2
18150458,34
18150993,8
18151305,4
18158993,28
18159272,1
18164445,0
18165937,39
18166771,4
18167468,6
18167874,0
18169854,10
18170274,16
18170889,5
18173208,23
18173848,47
18174509,5
18175517,1
18175818,2
18176224,3
18176402,1
18176447,4
18176485,12
18176526,2
18176847,10
18178501,1
18183616,1
18184417,2
18185955,11
18187435,4
18187883,34
18189617,42
18189635,58
18191138,3
18195157,50
18201775,2
18202020,1
18202888,8
18203738,6
18204674,1
18205432,6
18209512,6
18211973,15
18218267,4
18218700,2
18218731,2
18219192,3
18219501,0
18219860,7
18219941,3
18220853,43
18221984,61
18222171,14
18223162,6
18224365,38
18231277,8
18233851,2
18234476,2
18234512,28
18238487,10
18245891,9
18261310,4
18261386,73
18262524,27
18266768,9
18269992,5
18270174,2
18272149,14
18279124,6
18279845,29
18281127,16
18282548,4
18282612,8
18283296,1
18284099,10
18284465,75
18285390,15
18285392,38
18289250,2
18289300,68
18290262,38
18291607,4
18296451,6
18298685,4
18303653,8
18304081,6
18305239,8
18307282,14
18307915,10
18308115,1
18308628,59
18308691,14
18309068,4
18309298,1
18309638,5
18315350,20
18317257,23
18317643,46
18320283,2
18320485,8
18321973,1
18322385,73
18322699,3
18324532,2
18326179,2
18327186,53
18329696,1
18334137,24
18337166,17
18338915,2
18339755,5
18343135,9
18343337,26
18343791,2
18344860,4
18350049,9
18350410,4
18350730,11
18352196,9
18352227,9
18352268,57
18355768,6
18356081,0
18356099,73
18356404,6
18356431,2
18358973,1
18359186,7
18359639,1
18360840,32
18364536,15
18364589,1
18364724,61
18365897,15
18366389,0
18366439,4
18367909,2
18368379,31
18368838,3
18369050,30
18370239,10
18371641,39
18371783,1
18372963,9
18373517,6
18373685,2
18373911,0
18380010,41
18380063,11
18380503,12
18382782,49
18383431,2
18383537,17
18383577,3
18383617,1
18384365,2
18384648,3
18385814,38
18386291,7
18387041,2
18387107,1
18387470,32
18393132,2
18393613,1
18397551,3
18399332,3
18399885,1
18401005,1
18401634,49
18401785,40
18403513,1
18403852,10
18404033,16
18406113,9
18409013,51
18410013,1
18411646,2
18411772,2
18419394,2
18419784,5
18422040,6
18422677,9
18425477,4
18427735,0
18428356,64
18428461,3
18429872,0
18438788,8
18439015,10
18439755,17
18440219,21
18441294,1
18441708,2
18443210,73
18444663,22
18444794,9
18446592,3
18447207,5
18447209,24
18451251,8
18452232,12
18454444,18
18456631,25
18456888,9
18457283,35
18457284,44
18460694,11
18468553,-1
18468668,12
18468970,53
18469206,3
18469669,5
18470630,2
18470830,6
18471113,11
18471580,1
18472064,60
18472424,39
18473062,51
18478528,24
18480471,1
18480715,42
18480734,49
18481055,11
18486265,23
18495002,5
18496642,79
18497595,2
18498259,14
18499073,2
18501701,2
18502588,2
18502978,11
18506283,4
18506475,21
18506873,76
18512476,1
18513056,2
18515849,25
18516077,6
18517360,15
18519552,0
18521477,25
18522311,1
18522938,6
18523824,1
18524158,17
18524317,2
18526080,5
18529618,3
18530935,64
18534283,0
18534945,6
18543253,10
18543592,1
18543905,10
18544567,8
18545150,66
18545407,4
18546362,1
18546388,7
18546940,1
18547011,93
18547476,4
18553636,1
18554324,6
18554927,10
18555040,44
18556555,10
18556613,1
18557133,35
18557535,7
18558104,19
18559846,75
18561065,1
18561176,53
18561468,20
18561872,0
18571851,23
18573539,0
18575707,14
18576754,25
18577195,11
18579300,1
18586882,105
18589340,2
18590589,14
18590827,6
18590850,7
18590937,2
18591937,1
18592222,17
18592924,0
18594441,2
18594688,31
18595452,3
18596391,2
18596403,9
18596542,3
18596890,3
18605069,27
18605350,7
18605817,73
18605976,11
18609213,40
18610898,30
18610999,35
18612501,15
18612697,18
18613349,3
18613495,5
18614171,14
18614570,8
18614746,1
18621895,2
18622261,6
18622954,7
18623451,11
18623628,25
18625088,63
18625166,1
18630307,13
18632006,21
18632802,2
18634149,3
18634197,4
18634433,43
18641674,71
18642062,2
18642574,10
18644219,41
18645009,13
18646694,3
18646765,102
18647343,27
18648025,10
18649143,11
18649149,38
18650614,10
18652962,26
18653503,7
18659168,17
18659334,55
18659651,20
18661271,2
18662353,17
18664344,2
18665307,1
18667764,4
18667962,7
18668100,15
18668134,1
18669282,63
18669477,30
18670085,1
18671787,50
18672461,1
18672607,2
18676113,1
18677911,6
18679171,6
18683173,1
18689229,13
18690133,20
18693744,1
18694464,23
18695501,4
18695521,1
18696453,5
18697871,8
18698064,9
18698268,9
18699138,5
18700192,35
18700480,5
18701128,32
18702309,1
18703481,8
18705609,9
18711284,1
18711432,6
18712663,6
18712935,11
18714404,9
18714605,3
18714753,44
18715171,4
18718895,2
18719354,0
18720477,1
18720739,31
18724217,10
18725274,14
18727140,0
18727548,19
18727771,1
18729218,2
18730338,14
18731192,9
18731634,7
18733372,3
18733626,6
18733837,13
18735628,10
18741413,5
18745186,13
18745287,20
18745424,8
18745706,8
18745856,3
18745916,38
18746261,-1
18746616,8
18748141,45
18748209,0
18748741,25
18750476,21
18750683,0
18750725,3
18751750,8
18752047,5
18754513,0
18761424,6
18762211,10
18762440,1
18763677,18
18764169,15
18764398,2
18765843,1
18766131,5
18766911,2
18767372,1
18768640,2
18768947,80
18769233,2
18769541,0
18769687,7
18771195,18
18772790,6
18773184,33
18782657,1
18783039,1
18783052,69
18783449,7
18785919,11
18788249,2
18788291,14
18789310,12
18790213,2
18790784,1
18791056,4
18793171,1
18797070,1
18798370,11
18798641,8
18800457,0
18801726,2
18802212,1
18802503,2
18804043,0
18806873,46
18806933,21
18807089,3
18807537,2
18807789,2
18809444,25
18815722,9
18816454,0
18817072,6
18818384,4
18820741,14
18822254,3
18823833,11
18824105,32
18826593,6
18831956,6
18832634,2
18832968,2
18833220,3
18834337,7
18834371,7
18834853,19
18836091,6
18837167,2
18837168,27
18837606,25
18837990,3
18838544,11
18839115,17
18840119,18
18840946,18
18842640,15
18845278,10
18846314,6
18846446,2
18846551,20
18848814,12
18849131,17
18850799,5
18851349,3
18851375,26
18852326,42
18853590,2
18854757,4
18854789,1
18854886,5
18854949,0
18855206,5
18861003,3
18861030,3
18862429,3
18863113,34
18864077,12
18864838,16
18868167,13
18868454,4
18869888,9
18870555,4
18870646,9
18871059,1
18871093,1
18871643,3
18872341,9
18873696,0
18873963,3
18880854,1
18883614,1
18883707,9
18883709,1
18883715,4
18883832,3
18886044,13
18887131,1
18889223,3
18891016,4
18892410,2
18902130,2
18902968,6
18903949,1
18904848,2
18905503,2
18906677,2
18906896,4
18907790,4
18908356,5
18910942,12
18912453,58
18913335,79
18913459,17
18913710,0
18919568,3
18919793,16
18921086,4
18921962,2
18923006,1
18923026,22
18924370,10
18924659,1
18925029,1
18925069,6
18925906,20
18926238,7
18930997,1
18931410,1
18937575,9
18937951,35
18938991,5
18941266,39
18942214,3
18943301,1
18943663,1
18944925,8
18946931,4
18948841,0
18953159,12
18953172,17
18953212,17
18956417,28
18956560,12
18957016,1
18957134,3
18961325,12
18961349,0
18966414,75
18967337,3
18967842,38
18969808,21
18970937,3
18971189,9
18971477,11
18971850,2
18972711,6
18972885,15
18973422,2
18973648,1
18974200,4
18975138,55
18975216,2
18980414,0
18980933,0
18981768,2
18982122,5
18982383,8
18983436,3
18983661,3
18983701,10
18983981,21
18984783,5
18984858,6
18985325,16
18986200,3
18987302,4
18987322,31
18987704,31
18987730,26
18990773,3
18991291,6
18991973,23
18992320,1
18993629,4
18995231,0
18995497,20
18995629,5
18995875,28
18995895,1
18996038,5
18996769,17
18997716,1
19001980,7
19002523,6
19002552,20
19002695,4
19004333,0
19005257,1
19005722,7
19008890,4
19009120,10
19009203,4
19009525,35
19010350,8
19011567,17
19012121,3
19012375,10
19014151,1
19014614,2
19014636,28
19015910,8
19016256,1
19016841,0
19021766,2
19022797,1
19023126,20
19026029,6
19027277,8
19027879,7
19028960,1
19029646,3
19030002,4
19031121,1
19031999,1
19034867,1
19035712,0
19036485,10
19042337,6
19042383,-1
19043041,10
19044015,6
19044306,4
19044502,36
19047800,2
19050207,20
19050972,10
19051351,18
19052135,1
19054552,9
19061860,0
19062009,10
19062999,7
19064172,9
19064441,76
19064835,28
19064886,5
19065179,45
19068239,4
19068983,8
19069062,43
19071685,38
19075304,5
19075432,6
19075660,7
19075826,0
19076508,2
19076667,3
19076725,34
19076858,3
19078738,11
19080632,1
19083556,7
19090608,6
19090684,1
19090719,3
19091248,7
19091296,24
19091494,1
19091836,4
19093190,19
19093367,7
19093385,17
19093655,2
19093715,11
19094066,5
19094614,34
19096252,15
19099053,55
19100415,2
19104188,44
19106463,79
19106612,9
19107767,2
19109244,6
19109540,2
19111849,3
19112654,34
19114494,5
19114872,2
19115013,4
19117000,13
19118769,2
19119342,3
19120457,18
19121761,4
19129002,6
19133787,10
19134159,0
19136589,37
19136941,5
19137863,4
19138460,5
19139282,4
19139899,3
19141842,4
19142441,43
19144759,5
19146388,60
19147245,0
19149135,2
19150804,8
19151663,1
19151739,8
19152909,16
19153150,3
19155802,0
19156648,9
19159253,3
19160641,4
19166060,11
19166318,17
19169465,9
19169584,1
19171916,6
19172210,24
19172791,3
19173128,4
19173973,66
19175277,24
19177015,0
19187055,2
19187472,1
19187484,0
19189383,11
19190920,3
19191236,16
19197162,0
19201271,13
19201511,2
19202746,3
19203516,1
19203524,4
19205545,2
19208643,20
19208909,1
19214638,1
19215167,6
19215782,28
19217087,1
19218122,0
19219878,7
19219891,6
19220498,16
19221154,34
19223587,24
19225308,23
19225607,7
19226112,107
19234135,6
19234239,1
19234522,9
19235287,2
19235341,3
19235381,2
19235390,8
19236453,24
19237459,34
19237627,17
19238659,20
19239010,18
19239056,72
19239318,10
19239561,12
19242919,2
19243972,30
19244430,3
19251857,5
19253922,2
19254781,2
19256730,4
19262095,7
19262221,24
19263213,6
19263887,7
19264333,10
19264941,1
19265071,17
19265310,12
19267130,23
19267184,3
19268116,1
19268635,4
19269172,2
19269906,2
19269909,1
19269935,2
19270536,4
19275740,13
19276273,3
19279427,1
19280517,3
19280585,0
19281902,5
19283196,1
19283435,1
19286906,10
19287958,1
19291382,39
19291388,1
19291506,12
19292367,33
19294003,0
19294462,19
19294707,15
19304028,11
19304199,49
19305330,1
19305514,6
19310725,5
19312468,1
19312907,42
19314232,4
19315008,4
19320125,8
19321398,2
19321942,59
19322383,1
19323004,0
19323737,8
19324055,4
19324716,6
19325568,6
19328266,8
19328423,1
19329462,9
19329675,20
19329921,11
19330760,2
19331509,2
19332118,14
19340481,0
19341361,20
19342934,65
19344972,2
19345735,86
19346345,29
19347557,1
19350617,12
19352462,6
19352858,9
19355070,28
19355556,2
19355649,44
19355984,3
19358185,39
19358750,2
19359285,12
19361066,6
19362927,3
19370539,28
19370661,13
19371454,4
19371723,17
19373633,1
19378654,4
19378992,1
19379074,1
19381607,2
19382941,71
19383494,13
19383843,2
19385157,1
19385418,1
19391301,25
19393316,3
19394548,1
19395005,10
19395039,2
19395252,51
19395297,5
19395582,14
19395636,50
19395713,0
19395767,1
19397068,7
19399931,13
19403686,0
19404202,2
19404966,25
19406486,51
19406499,1
19406609,13
19407865,2
19409050,79
19409715,5
19417960,2
19418481,47
19418844,17
19422192,1
19422553,3
19423383,0
19423458,16
19423602,9
19425482,5
19425593,5
19429073,11
19442772,4
19442967,45
19443242,29
19443579,1
19444583,1
19444899,5
19447768,0
19449907,1
19449927,4
19450564,7
19450708,1
19453637,9
19454966,4
19455026,26
19455255,2
19455662,1
19458041,27
19462179,3
19463104,7
19464350,-1
19465195,9
19465730,0
19471361,3
19472133,3
19472339,5
19479911,2
19480978,5
19482358,3
19483131,9
19483698,8
19483754,27
19484432,7
19484828,2
19484976,11
19485093,4
19485732,1
19486351,50
19486423,43
19488395,9
19494288,20
19494529,17
19495399,3
19495453,1
19495792,4
19496334,1
19496586,18
19497505,2
19497698,11
19498213,1
19498255,76
19499351,10
19499853,3
19500626,2
19500857,3
19501540,10
19502175,1
19503120,35
19503352,6
19509709,1
19511898,2
19514522,6
19515815,2
19516513,10
19518502,1
19519061,57
19520175,14
19520989,0
19521240,4
19521960,21
19522026,42
19525698,12
19526483,1
19527488,4
19527517,2
19527770,24
19530452,13
19530619,26
19535169,0
19536575,77
19537042,2
19537827,8
19539306,4
19540400,8
19543505,9
19545330,1
19547169,17
19547910,42
19548473,4
19548629,1
19548993,11
19552056,7
19553067,39
19557035,13
19558925,0
19560319,38
19560575,3
19560745,12
19561036,28
19561168,5
19562189,1
19564957,8
19565405,33
19565741,1
19566434,21
19566752,6
19567340,43
19567558,2
19567952,15
19568413,4
19569003,3
19569434,7
19569519,3
19569880,8
19570163,6
19570695,24
19570840,6
19571391,7
19572726,1
19578030,4
19578742,5
19579317,5
19580120,6
19580357,2
19580395,3
19582043,1
19583401,3
19583415,3
19586477,1
19589743,8
19589775,1
19590271,14
19590587,7
19590688,4
19596782,7
19598211,2
19598452,43
19598760,3
19599035,7
19599506,0
19599858,11
19601000,-1
19603479,5
19603549,3
19604088,10
19604924,11
19605222,0
19606566,2
19608388,0
19613498,1
19614141,2
19614610,35
19614932,17
19615020,4
19617101,20
19617193,0
19617756,7
19618121,5
19618710,35
19619186,29
19619437,38
19619551,4
19621111,15
19629528,10
19634420,1
19634812,0
19637059,10
19637101,31
19637104,5
19637319,4
19637549,1
19638507,2
19638733,2
19639084,15
19640604,54
19644489,35
19645473,2
19645623,28
19646446,2
19646570,9
19647812,4
19648196,1
19648639,1
19650118,10
19651064,32
19651080,10
19651220,3
19651646,3
19651845,13
19651885,26
19652167,39
19652421,2
19653235,4
19653844,2
19654222,2
19654423,32
19654788,39
19655010,2
19656617,0
19656828,4
19656871,9
19657378,5
19658442,15
19659258,2
19665433,1
19665679,1
19666219,22
19666365,2
19666424,5
19666988,8
19667060,1
19668435,6
19669586,2
19669658,2
19672657,2
19672965,1
19673482,1
19673899,7
19674181,1
19674986,4
19675898,6
19677671,2
19677894,26
19678317,2
19678572,37
19679303,1
19679468,1
19680052,5
19682135,8
19683019,3
19684526,2
19684797,3
19685286,6
19685534,1
19686478,8
19687048,2
19687328,21
19688346,10
19689002,16
19690409,5
19692104,6
19695634,18
19696412,2
19696976,2
19697073,22
19697713,1
19698175,3
19698348,5
19698809,5
19703828,112
19704885,102
19708014,3
19708376,2
19708491,7
19710172,21
19711185,10
19711565,3
19713903,9
19714148,9
19714384,0
19714919,5
19715617,8
19715826,7
19718072,2
19719289,8
19723034,1
19723232,0
19724112,1
19725552,20
19725997,6
19727041,2
19727777,1
19727888,5
19728408,0
19729673,5
19729674,6
19730036,3
19730447,3
19732253,5
19732708,5
19733396,1
19734698,2
19735924,5
19736808,2
19739003,7
19740274,8
19740411,1
19741210,4
19742087,65
19742527,7
19742792,42
19744032,1
19744206,3
19745356,6
19745497,2
19745535,2
19746755,1
19747130,60
19747254,1
19747389,3
19747402,0
19747672,3
19748545,11
19753658,20
19753755,39
19754210,2
19754287,1
19755322,1
19756619,18
19756891,5
19758282,1
19761260,26
19763101,1
19763241,4
19763321,1
19763433,10
19764616,5
19765177,4
19766315,3
19770244,1
19771325,8
19771765,28
19772763,1
19773679,1
19774331,3
19774734,1
19775965,1
19776135,14
19776534,2
19777545,2
19778418,3
19778438,42
19779187,1
19780285,1
19781221,2
19781919,69
19785287,2
19787898,1
19794276,28
19795072,20
19795421,44
19796068,2
19796395,29
19796896,9
19799771,2
19800372,1
19802185,11
19803075,32
19804597,1
19806003,0
19806513,9
19806957,9
19806978,2
19813655,32
19814355,52
19816696,3
19816717,8
19817644,16
19818651,1
19819023,0
19819711,4
19820247,0
19820475,15
19821154,1
19821886,6
19823709,2
19824259,1
19824952,14
19825141,10
19825802,2
19826439,2
19827737,2
19831872,18
19833508,13
19833646,1
19835088,3
19835708,2
19836753,4
19838591,28
19840403,1
19841830,35
19842924,1
19843082,1
19843409,4
19843597,2
19843954,6
19844211,7
19844846,25
19845630,7
19849947,3
19850352,3
19850820,0
19851369,7
19853003,2
19853401,-1
19853561,2
19855210,22
19855798,2
19855813,7
19856481,3
19860818,5
19861136,4
19861181,5
19863635,34
19867174,4
19867239,1
19867630,15
19867859,25
19868563,1
19869231,41
19871453,20
19872236,1
19872379,0
19873435,5
19875974,2
19881350,26
19881355,1
19881575,17
19881847,8
19882811,2
19883918,14
19884446,2
19884483,1
19884951,3
19885029,12
19885249,3
19886531,1
19886648,15
19888787,3
19895860,12
19896033,6
19898333,6
19898362,3
19899369,3
19899648,14
19900357,4
19902116,6
19903538,4
19904108,24
19904694,2
19906108,2
19906935,1
19907397,1
19907526,4
19908189,5
19908406,13
19908951,4
19909141,12
19910452,1
19916998,4
19917195,1
19917378,1
19917623,8
19918368,8
19919106,8
19919277,1
19919971,7
19921186,1
19922107,0
19923355,3
19924729,1
19925807,25
19926713,9
19930472,12
19931261,1
19935653,1
19935832,2
19937346,3
19937494,4
19937885,4
19938260,5
19938985,7
19939187,63
19939333,0
19940183,7
19940412,43
19942005,8
19942151,1
19942505,3
19943989,0
19944322,6
19944626,44
19944833,7
19945405,5
19945640,1
19945991,2
19946943,3
19947250,6
19949568,3
