listing_id,Count,new_date
18590589,31,2019-07-01
18590589,31,2019-08-01
18590589,30,2019-09-01
18590589,31,2019-10-01
18590589,6,2019-11-01
18590827,30,2018-12-01
18590827,31,2019-01-01
18590827,28,2019-02-01
18590827,1,2019-03-01
18590827,30,2019-04-01
18590827,5,2019-05-01
18590850,23,2018-11-01
18590850,22,2018-12-01
18590850,31,2019-01-01
18590937,28,2019-02-01
18590937,31,2019-03-01
18590937,30,2019-04-01
18590937,31,2019-05-01
18590937,30,2019-06-01
18590937,31,2019-07-01
18590937,31,2019-08-01
18590937,30,2019-09-01
18590937,31,2019-10-01
18590937,6,2019-11-01
18592924,23,2018-11-01
18592924,22,2018-12-01
18592924,30,2019-01-01
18592924,10,2019-02-01
18594688,5,2018-11-01
18594688,11,2018-12-01
18596403,21,2018-11-01
18596542,1,2019-01-01
18596542,7,2019-04-01
18596542,11,2019-06-01
18596542,8,2019-07-01
18596890,6,2018-12-01
18596890,29,2019-01-01
18596890,4,2019-02-01
18605069,6,2018-11-01
18605069,6,2018-12-01
18605817,20,2018-11-01
18605817,19,2018-12-01
18605817,28,2019-01-01
18605817,4,2019-02-01
18605976,4,2018-12-01
18605976,30,2019-06-01
18605976,31,2019-07-01
18605976,31,2019-08-01
18605976,30,2019-09-01
18605976,31,2019-10-01
18605976,6,2019-11-01
18609213,11,2018-11-01
18609213,24,2018-12-01
18609213,23,2019-01-01
18609213,16,2019-03-01
18609213,30,2019-04-01
18609213,31,2019-05-01
18609213,30,2019-06-01
18609213,31,2019-07-01
18609213,31,2019-08-01
18609213,30,2019-09-01
18609213,31,2019-10-01
18609213,6,2019-11-01
18610898,19,2018-11-01
18610898,15,2018-12-01
18610898,21,2019-01-01
18610898,4,2019-02-01
18610999,17,2018-11-01
18610999,26,2018-12-01
18610999,30,2019-01-01
18610999,28,2019-02-01
18610999,29,2019-03-01
18610999,30,2019-04-01
18610999,31,2019-05-01
18610999,30,2019-06-01
18610999,31,2019-07-01
18610999,31,2019-08-01
18610999,30,2019-09-01
18610999,31,2019-10-01
18610999,6,2019-11-01
18612697,30,2019-01-01
18612697,28,2019-02-01
18612697,31,2019-03-01
18612697,30,2019-04-01
18612697,5,2019-05-01
18613495,3,2018-11-01
18614171,5,2018-11-01
18614171,31,2018-12-01
18614171,31,2019-01-01
18614171,28,2019-02-01
18614171,31,2019-03-01
18614171,30,2019-04-01
18614171,5,2019-05-01
18614746,1,2019-01-01
18614746,28,2019-02-01
18614746,31,2019-03-01
18614746,30,2019-04-01
18614746,31,2019-05-01
18614746,30,2019-06-01
18614746,31,2019-07-01
18614746,31,2019-08-01
18614746,30,2019-09-01
18614746,31,2019-10-01
18614746,6,2019-11-01
18621895,12,2019-01-01
18621895,31,2019-10-01
18621895,6,2019-11-01
18622954,19,2018-11-01
18622954,2,2018-12-01
18623628,16,2018-11-01
18623628,22,2018-12-01
18623628,30,2019-01-01
18623628,28,2019-02-01
18623628,31,2019-03-01
18623628,30,2019-04-01
18623628,31,2019-05-01
18623628,30,2019-06-01
18623628,28,2019-07-01
18623628,31,2019-08-01
18623628,30,2019-09-01
18623628,31,2019-10-01
18623628,6,2019-11-01
18625088,17,2018-11-01
18625088,26,2018-12-01
18625088,25,2019-01-01
18625088,4,2019-02-01
18625166,6,2018-11-01
18632006,31,2019-10-01
18632006,6,2019-11-01
18632802,26,2019-01-01
18632802,4,2019-02-01
18634149,28,2019-02-01
18634149,31,2019-03-01
18634149,30,2019-04-01
18634149,31,2019-05-01
18634149,30,2019-06-01
18634149,31,2019-07-01
18634149,31,2019-08-01
18634149,30,2019-09-01
18634149,31,2019-10-01
18634149,6,2019-11-01
18634433,3,2018-11-01
18634433,14,2018-12-01
18634433,30,2019-01-01
18634433,9,2019-02-01
18634433,31,2019-03-01
18634433,30,2019-04-01
18634433,31,2019-05-01
18634433,30,2019-06-01
18634433,31,2019-07-01
18634433,31,2019-08-01
18634433,30,2019-09-01
18634433,31,2019-10-01
18634433,6,2019-11-01
18641674,11,2018-11-01
18641674,23,2018-12-01
18641674,31,2019-01-01
18641674,4,2019-02-01
18644219,31,2019-01-01
18644219,28,2019-02-01
18644219,31,2019-03-01
18644219,30,2019-04-01
18644219,5,2019-05-01
18645009,3,2018-11-01
18645009,5,2018-12-01
18646694,31,2019-01-01
18646694,28,2019-02-01
18646694,31,2019-03-01
18646694,30,2019-04-01
18646694,5,2019-05-01
18646765,3,2018-11-01
18646765,1,2018-12-01
18646765,6,2019-01-01
18646765,20,2019-02-01
18646765,16,2019-03-01
18646765,20,2019-04-01
18646765,15,2019-05-01
18646765,10,2019-06-01
18646765,14,2019-07-01
18646765,21,2019-08-01
18646765,30,2019-09-01
18646765,31,2019-10-01
18646765,6,2019-11-01
18647343,10,2018-11-01
18647343,2,2018-12-01
18647343,26,2019-01-01
18647343,22,2019-02-01
18647343,25,2019-03-01
18647343,17,2019-04-01
18647343,31,2019-05-01
18647343,30,2019-06-01
18647343,31,2019-07-01
18647343,24,2019-08-01
18647343,30,2019-09-01
18647343,31,2019-10-01
18647343,6,2019-11-01
18648025,14,2018-11-01
18648025,6,2018-12-01
18648025,31,2019-01-01
18648025,28,2019-02-01
18649143,22,2018-11-01
18649143,29,2018-12-01
18649143,29,2019-01-01
18649143,4,2019-02-01
18649149,1,2019-01-01
18650614,31,2019-01-01
18650614,4,2019-02-01
18652962,23,2018-12-01
18652962,2,2019-01-01
18654103,29,2019-05-01
18654103,30,2019-06-01
18654103,31,2019-07-01
18654103,31,2019-08-01
18654103,30,2019-09-01
18654103,31,2019-10-01
18654103,6,2019-11-01
18659168,24,2018-11-01
18659168,3,2018-12-01
18659334,10,2018-11-01
18659334,20,2018-12-01
18659334,27,2019-01-01
18659334,28,2019-02-01
18659334,31,2019-03-01
18659334,27,2019-04-01
18659334,18,2019-05-01
18659334,21,2019-06-01
18659334,9,2019-07-01
18659334,31,2019-08-01
18659334,30,2019-09-01
18659334,31,2019-10-01
18659334,6,2019-11-01
18659651,5,2018-11-01
18659651,7,2018-12-01
18662353,2,2018-11-01
18662353,7,2018-12-01
18665307,4,2018-11-01
18665307,7,2018-12-01
18667962,11,2018-11-01
18667962,19,2018-12-01
18667962,30,2019-01-01
18667962,28,2019-02-01
18667962,31,2019-03-01
18667962,30,2019-04-01
18667962,31,2019-05-01
18667962,30,2019-06-01
18667962,31,2019-07-01
18667962,31,2019-08-01
18667962,30,2019-09-01
18667962,31,2019-10-01
18667962,6,2019-11-01
18668100,2,2018-11-01
18669282,9,2018-11-01
18669282,20,2018-12-01
18669282,26,2019-01-01
18669282,28,2019-02-01
18669282,31,2019-03-01
18669282,30,2019-04-01
18669282,5,2019-05-01
18669477,14,2018-11-01
18669477,23,2018-12-01
18669477,26,2019-01-01
18669477,28,2019-02-01
18669477,31,2019-03-01
18669477,30,2019-04-01
18669477,31,2019-05-01
18669477,30,2019-06-01
18669477,29,2019-07-01
18669477,31,2019-08-01
18669477,30,2019-09-01
18669477,31,2019-10-01
18669477,6,2019-11-01
18670085,3,2018-11-01
18670085,1,2018-12-01
18670085,29,2019-01-01
18670085,4,2019-02-01
18671787,5,2018-11-01
18671787,8,2018-12-01
18671787,19,2019-01-01
18671787,21,2019-02-01
18671787,18,2019-03-01
18671787,23,2019-04-01
18671787,31,2019-05-01
18671787,30,2019-06-01
18671787,31,2019-07-01
18671787,31,2019-08-01
18671787,30,2019-09-01
18671787,31,2019-10-01
18671787,6,2019-11-01
18672461,22,2018-11-01
18672461,29,2018-12-01
18672461,28,2019-01-01
18672461,28,2019-02-01
18672461,31,2019-03-01
18672461,30,2019-04-01
18672461,31,2019-05-01
18672461,30,2019-06-01
18672461,31,2019-07-01
18672461,31,2019-08-01
18672461,30,2019-09-01
18672461,31,2019-10-01
18672461,6,2019-11-01
18677911,8,2018-11-01
18677911,30,2019-04-01
18677911,31,2019-05-01
18677911,30,2019-06-01
18677911,31,2019-07-01
18677911,31,2019-08-01
18677911,30,2019-09-01
18677911,31,2019-10-01
18677911,6,2019-11-01
18679171,31,2019-07-01
18679171,31,2019-08-01
18679171,30,2019-09-01
18679171,31,2019-10-01
18679171,6,2019-11-01
18683753,1,2019-02-01
18683753,31,2019-03-01
18683753,30,2019-04-01
18683753,31,2019-05-01
18683753,30,2019-06-01
18683753,31,2019-07-01
18683753,31,2019-08-01
18683753,30,2019-09-01
18683753,31,2019-10-01
18683753,6,2019-11-01
18694464,3,2018-11-01
18694464,24,2018-12-01
18694464,27,2019-01-01
18694464,28,2019-02-01
18694464,31,2019-03-01
18694464,30,2019-04-01
18694464,31,2019-05-01
18694464,30,2019-06-01
18694464,31,2019-07-01
18694464,31,2019-08-01
18694464,30,2019-09-01
18694464,31,2019-10-01
18694464,6,2019-11-01
18695501,31,2019-01-01
18695501,28,2019-02-01
18695501,31,2019-03-01
18695501,30,2019-04-01
18695501,5,2019-05-01
18696453,7,2018-11-01
18696453,10,2018-12-01
18696453,11,2019-01-01
18698064,1,2018-11-01
18698064,14,2018-12-01
18698064,6,2019-01-01
18698064,4,2019-02-01
18700192,26,2018-12-01
18700192,9,2019-01-01
18701128,5,2019-01-01
18701128,4,2019-02-01
18705609,15,2018-11-01
18705609,27,2018-12-01
18705609,28,2019-01-01
18705609,28,2019-02-01
18705609,31,2019-03-01
18705609,30,2019-04-01
18705609,31,2019-05-01
18705609,30,2019-06-01
18705609,31,2019-07-01
18705609,31,2019-08-01
18705609,30,2019-09-01
18705609,31,2019-10-01
18705609,6,2019-11-01
18711432,23,2018-11-01
18711432,31,2018-12-01
18711432,31,2019-01-01
18711432,4,2019-02-01
18712935,26,2019-01-01
18712935,28,2019-02-01
18712935,31,2019-03-01
18712935,30,2019-04-01
18712935,31,2019-05-01
18712935,30,2019-06-01
18712935,31,2019-07-01
18712935,31,2019-08-01
18712935,30,2019-09-01
18712935,31,2019-10-01
18712935,6,2019-11-01
18714753,8,2019-01-01
18714753,4,2019-02-01
18719354,30,2019-07-01
18719354,31,2019-08-01
18719354,30,2019-09-01
18719354,31,2019-10-01
18719354,6,2019-11-01
18720739,16,2018-11-01
18720739,22,2018-12-01
18720739,19,2019-01-01
18720739,28,2019-02-01
18720739,31,2019-03-01
18720739,30,2019-04-01
18720739,5,2019-05-01
18724217,6,2018-11-01
18724217,31,2019-01-01
18724217,4,2019-02-01
18725274,21,2018-11-01
18725274,31,2018-12-01
18725274,25,2019-01-01
18725274,28,2019-02-01
18725274,31,2019-03-01
18725274,30,2019-04-01
18725274,31,2019-05-01
18725274,30,2019-06-01
18725274,31,2019-07-01
18725274,31,2019-08-01
18725274,30,2019-09-01
18725274,31,2019-10-01
18725274,6,2019-11-01
18727140,1,2018-12-01
18727140,31,2019-01-01
18727140,28,2019-02-01
18727140,31,2019-03-01
18727140,30,2019-04-01
18727140,31,2019-05-01
18727140,30,2019-06-01
18727140,22,2019-07-01
18727140,31,2019-08-01
18727140,30,2019-09-01
18727140,31,2019-10-01
18727140,6,2019-11-01
18727548,1,2018-11-01
18727548,4,2018-12-01
18729218,9,2019-04-01
18729218,5,2019-05-01
18730338,26,2019-01-01
18730338,28,2019-02-01
18730338,31,2019-03-01
18730338,30,2019-04-01
18730338,5,2019-05-01
18731192,11,2018-11-01
18731192,6,2018-12-01
18733626,4,2018-12-01
18733837,4,2018-11-01
18733837,20,2018-12-01
18733837,16,2019-01-01
18733837,4,2019-02-01
18735628,7,2018-11-01
18745186,12,2018-11-01
18745287,15,2018-11-01
18745287,27,2018-12-01
18745287,27,2019-01-01
18745287,28,2019-02-01
18745287,31,2019-03-01
18745287,30,2019-04-01
18745287,31,2019-05-01
18745287,30,2019-06-01
18745287,31,2019-07-01
18745287,31,2019-08-01
18745287,30,2019-09-01
18745287,31,2019-10-01
18745287,6,2019-11-01
18745424,23,2018-11-01
18745424,31,2018-12-01
18745424,31,2019-01-01
18745424,28,2019-02-01
18745424,31,2019-03-01
18745424,30,2019-04-01
18745424,5,2019-05-01
18745856,27,2019-01-01
18745856,28,2019-02-01
18745856,31,2019-03-01
18745856,30,2019-04-01
18745856,31,2019-05-01
18745856,30,2019-06-01
18745856,31,2019-07-01
18745856,31,2019-08-01
18745856,30,2019-09-01
18745916,5,2018-11-01
18745916,13,2018-12-01
18745916,22,2019-01-01
18745916,22,2019-02-01
18745916,14,2019-03-01
18745916,30,2019-04-01
18745916,5,2019-05-01
18746616,7,2018-11-01
18748141,11,2019-01-01
18748141,17,2019-02-01
18748141,5,2019-09-01
18748741,5,2018-12-01
18748741,28,2019-01-01
18748741,28,2019-02-01
18748741,31,2019-03-01
18748741,30,2019-04-01
18748741,5,2019-05-01
18750476,13,2019-01-01
18750476,4,2019-02-01
18750725,10,2018-11-01
18750725,12,2018-12-01
18750725,27,2019-01-01
18750725,28,2019-02-01
18750725,31,2019-03-01
18750725,30,2019-04-01
18750725,5,2019-05-01
18754513,6,2018-12-01
18754513,31,2019-01-01
18754513,30,2019-04-01
18754513,31,2019-05-01
18754513,30,2019-06-01
18754513,31,2019-07-01
18754513,31,2019-08-01
18754513,30,2019-09-01
18754513,31,2019-10-01
18754513,6,2019-11-01
18761424,5,2018-11-01
18762211,8,2018-11-01
18762211,12,2018-12-01
18762211,30,2019-01-01
18762211,20,2019-02-01
18762211,31,2019-03-01
18762211,15,2019-05-01
18762211,30,2019-06-01
18762211,31,2019-07-01
18763677,12,2018-11-01
18763677,15,2018-12-01
18763677,2,2019-01-01
18763677,4,2019-02-01
18764169,16,2019-04-01
18764169,31,2019-05-01
18764169,30,2019-06-01
18764169,31,2019-07-01
18764169,31,2019-08-01
18764169,30,2019-09-01
18766911,31,2019-01-01
18766911,28,2019-02-01
18766911,31,2019-03-01
18766911,30,2019-04-01
18766911,31,2019-05-01
18766911,30,2019-06-01
18766911,31,2019-07-01
18766911,31,2019-08-01
18766911,30,2019-09-01
18766911,31,2019-10-01
18766911,6,2019-11-01
18768947,3,2018-11-01
18768947,5,2018-12-01
18768947,30,2019-01-01
18768947,4,2019-02-01
18769233,17,2019-01-01
18769233,4,2019-02-01
18772790,2,2019-03-01
18772790,30,2019-04-01
18772790,5,2019-05-01
18773184,14,2018-11-01
18773184,27,2018-12-01
18773184,31,2019-01-01
18773184,28,2019-02-01
18773184,31,2019-03-01
18773184,30,2019-04-01
18773184,5,2019-05-01
18783039,31,2018-12-01
18783039,31,2019-01-01
18783039,28,2019-02-01
18783039,31,2019-03-01
18783039,30,2019-04-01
18783039,31,2019-05-01
18783039,30,2019-06-01
18783039,31,2019-07-01
18783039,31,2019-08-01
18783039,30,2019-09-01
18783039,31,2019-10-01
18783039,6,2019-11-01
18783052,3,2018-11-01
18783052,19,2018-12-01
18783052,31,2019-01-01
18783052,4,2019-02-01
18785919,3,2018-11-01
18785919,9,2019-01-01
18785919,31,2019-05-01
18785919,30,2019-06-01
18785919,31,2019-07-01
18785919,3,2019-08-01
18786177,29,2019-06-01
18786177,31,2019-07-01
18786177,31,2019-08-01
18786177,30,2019-09-01
18786177,31,2019-10-01
18786177,6,2019-11-01
18786602,4,2019-01-01
18786602,28,2019-02-01
18786602,31,2019-03-01
18786602,30,2019-04-01
18786602,5,2019-05-01
18788291,3,2018-11-01
18788291,9,2018-12-01
18788291,2,2019-01-01
18789310,2,2019-03-01
18789310,30,2019-04-01
18789310,5,2019-05-01
18798641,3,2018-11-01
18798641,7,2018-12-01
18798641,9,2019-01-01
18798641,24,2019-02-01
18798641,31,2019-03-01
18798641,21,2019-04-01
18798641,31,2019-05-01
18798641,13,2019-06-01
18798641,8,2019-07-01
18798641,10,2019-08-01
18798641,8,2019-09-01
18798641,8,2019-10-01
18798641,2,2019-11-01
18806873,9,2018-11-01
18806873,11,2018-12-01
18806873,26,2019-01-01
18806873,4,2019-02-01
18806933,8,2018-11-01
18809444,5,2018-11-01
18809444,5,2018-12-01
18809444,2,2019-01-01
18817072,19,2018-12-01
18817072,4,2019-02-01
18820741,3,2018-11-01
18822254,4,2019-02-01
18823833,21,2018-11-01
18823833,28,2018-12-01
18823833,30,2019-01-01
18823833,4,2019-02-01
18824105,20,2018-11-01
18824105,1,2019-01-01
18824105,4,2019-02-01
18834853,1,2018-12-01
18834853,1,2019-01-01
18834853,5,2019-05-01
18836091,5,2018-12-01
18837168,23,2018-11-01
18837168,28,2018-12-01
18837168,29,2019-01-01
18837168,4,2019-02-01
18837606,31,2019-01-01
18837606,4,2019-02-01
18837990,1,2019-10-01
18839115,18,2018-12-01
18839115,28,2019-01-01
18839115,4,2019-02-01
18840119,22,2018-11-01
18840119,28,2018-12-01
18840119,31,2019-01-01
18840119,4,2019-02-01
18840946,31,2019-01-01
18840946,4,2019-02-01
18842640,9,2018-11-01
18846314,4,2018-12-01
18846314,30,2019-01-01
18846314,4,2019-02-01
18848814,17,2018-11-01
18848814,29,2018-12-01
18848814,30,2019-01-01
18848814,28,2019-02-01
18848814,31,2019-03-01
18848814,30,2019-04-01
18848814,5,2019-05-01
18849131,2,2018-11-01
18849131,27,2018-12-01
18849131,30,2019-01-01
18849131,28,2019-02-01
18849131,31,2019-03-01
18849131,30,2019-04-01
18849131,31,2019-05-01
18849131,30,2019-06-01
18849131,31,2019-07-01
18849131,31,2019-08-01
18849131,30,2019-09-01
18849131,31,2019-10-01
18849131,6,2019-11-01
18852326,4,2019-05-01
18852326,30,2019-06-01
18852326,31,2019-07-01
18852326,3,2019-08-01
18854886,31,2018-12-01
18854886,31,2019-01-01
18854886,28,2019-02-01
18854886,31,2019-03-01
18854886,30,2019-04-01
18854886,31,2019-05-01
18854886,30,2019-06-01
18854886,31,2019-07-01
18854886,31,2019-08-01
18854886,30,2019-09-01
18854886,31,2019-10-01
18854886,6,2019-11-01
18862180,31,2019-01-01
18862180,4,2019-02-01
18863113,3,2018-11-01
18863113,3,2018-12-01
18863113,16,2019-01-01
18863113,12,2019-02-01
18863113,31,2019-03-01
18863113,30,2019-04-01
18863113,31,2019-05-01
18863113,3,2019-06-01
18864077,16,2018-11-01
18864077,25,2018-12-01
18864077,26,2019-01-01
18864077,4,2019-02-01
18868167,4,2018-11-01
18868167,13,2018-12-01
18868167,15,2019-01-01
18868167,8,2019-02-01
18868167,19,2019-03-01
18868167,30,2019-04-01
18868167,5,2019-05-01
18868454,28,2019-02-01
18868454,31,2019-03-01
18868454,30,2019-04-01
18868454,5,2019-05-01
18869888,31,2019-01-01
18869888,4,2019-02-01
18871093,31,2019-01-01
18871093,28,2019-02-01
18871093,31,2019-03-01
18871093,30,2019-04-01
18871093,5,2019-05-01
18883707,17,2018-11-01
18883707,28,2019-01-01
18883707,4,2019-02-01
18883709,7,2019-01-01
18883715,30,2019-01-01
18883715,4,2019-02-01
18892410,24,2018-11-01
18892410,28,2018-12-01
18892410,29,2019-01-01
18892410,4,2019-02-01
18902187,17,2019-07-01
18902187,31,2019-08-01
18902187,30,2019-09-01
18902187,31,2019-10-01
18902187,6,2019-11-01
18906896,17,2018-11-01
18906896,31,2018-12-01
18906896,31,2019-01-01
18906896,28,2019-02-01
18906896,31,2019-03-01
18906896,30,2019-04-01
18906896,5,2019-05-01
18910942,13,2018-11-01
18910942,19,2018-12-01
18910942,28,2019-01-01
18910942,25,2019-02-01
18910942,31,2019-03-01
18910942,30,2019-04-01
18910942,31,2019-05-01
18910942,26,2019-06-01
18910942,31,2019-07-01
18910942,21,2019-08-01
18910942,30,2019-09-01
18910942,31,2019-10-01
18910942,6,2019-11-01
18912453,14,2018-11-01
18912453,10,2018-12-01
18913335,5,2018-11-01
18913335,9,2018-12-01
18913459,21,2018-11-01
18913459,20,2018-12-01
18913459,28,2019-01-01
18913459,4,2019-02-01
18919793,18,2018-11-01
18919793,26,2018-12-01
18919793,2,2019-01-01
18921962,6,2018-12-01
18921962,28,2019-01-01
18921962,4,2019-02-01
18923006,18,2019-02-01
18923006,31,2019-03-01
18923006,30,2019-04-01
18923006,5,2019-05-01
18925906,1,2018-11-01
18925906,13,2018-12-01
18925906,29,2019-01-01
18925906,28,2019-02-01
18925906,31,2019-03-01
18925906,30,2019-04-01
18925906,31,2019-05-01
18925906,30,2019-06-01
18925906,31,2019-07-01
18925906,31,2019-08-01
18925906,30,2019-09-01
18925906,31,2019-10-01
18925906,6,2019-11-01
18926238,4,2019-02-01
18937575,23,2018-11-01
18937575,31,2018-12-01
18937575,31,2019-01-01
18937575,28,2019-02-01
18937575,31,2019-03-01
18937575,30,2019-04-01
18937575,5,2019-05-01
18937951,18,2018-11-01
18937951,20,2018-12-01
18937951,28,2019-01-01
18937951,28,2019-02-01
18937951,31,2019-03-01
18937951,14,2019-04-01
18937951,31,2019-07-01
18937951,31,2019-08-01
18937951,30,2019-09-01
18937951,31,2019-10-01
18937951,6,2019-11-01
18941266,11,2018-11-01
18941266,24,2018-12-01
18941266,4,2019-02-01
18943301,6,2019-03-01
18943301,30,2019-04-01
18943301,31,2019-05-01
18943301,30,2019-06-01
18943301,31,2019-07-01
18943301,31,2019-08-01
18943301,30,2019-09-01
18943301,31,2019-10-01
18943301,6,2019-11-01
18944925,4,2018-11-01
18953159,7,2018-11-01
18953159,31,2019-01-01
18953159,4,2019-02-01
18953172,23,2018-11-01
18953172,29,2018-12-01
18953172,30,2019-01-01
18953172,28,2019-02-01
18953172,31,2019-03-01
18953172,30,2019-04-01
18953172,31,2019-05-01
18953172,30,2019-06-01
18953172,31,2019-07-01
18953172,31,2019-08-01
18953172,30,2019-09-01
18953172,31,2019-10-01
18953172,6,2019-11-01
18953212,1,2018-11-01
18956417,8,2018-11-01
18956417,19,2018-12-01
18956417,17,2019-01-01
18956417,19,2019-02-01
18956417,31,2019-03-01
18956417,30,2019-04-01
18956417,5,2019-05-01
18956560,23,2018-11-01
18956560,31,2018-12-01
18956560,31,2019-01-01
18956560,28,2019-02-01
18956560,31,2019-03-01
18956560,30,2019-04-01
18956560,31,2019-05-01
18956560,30,2019-06-01
18956560,31,2019-07-01
18956560,31,2019-08-01
18956560,30,2019-09-01
18956560,31,2019-10-01
18956560,6,2019-11-01
18966414,24,2018-11-01
18966414,28,2018-12-01
18966414,31,2019-01-01
18966414,28,2019-02-01
18966414,31,2019-03-01
18966414,30,2019-04-01
18966414,5,2019-05-01
18967337,30,2019-06-01
18967337,31,2019-07-01
18967337,31,2019-08-01
18967337,30,2019-09-01
18967337,31,2019-10-01
18967337,6,2019-11-01
18967842,17,2018-11-01
18967842,28,2018-12-01
18967842,30,2019-01-01
18967842,4,2019-02-01
18969808,7,2018-11-01
18969808,19,2018-12-01
18969808,13,2019-01-01
18969808,28,2019-02-01
18970937,18,2018-12-01
18970937,27,2019-01-01
18970937,28,2019-02-01
18970937,31,2019-03-01
18970937,30,2019-04-01
18970937,5,2019-05-01
18971477,23,2018-11-01
18971477,31,2018-12-01
18971477,31,2019-01-01
18971477,28,2019-02-01
18971477,31,2019-03-01
18971477,30,2019-04-01
18971477,5,2019-05-01
18971850,7,2018-12-01
18971850,1,2019-01-01
18972711,7,2018-11-01
18972885,12,2018-11-01
18972885,11,2018-12-01
18972885,25,2019-01-01
18972885,4,2019-02-01
18973422,2,2018-12-01
18973422,4,2019-01-01
18973422,4,2019-04-01
18973422,5,2019-05-01
18973648,22,2018-11-01
18973648,21,2018-12-01
18973648,31,2019-01-01
18973648,28,2019-02-01
18973648,31,2019-03-01
18973648,30,2019-04-01
18973648,5,2019-05-01
18975138,9,2018-11-01
18982122,5,2018-11-01
18982122,19,2018-12-01
18982122,2,2019-01-01
18982122,4,2019-02-01
18983661,25,2019-01-01
18983661,4,2019-02-01
18983701,30,2019-01-01
18983701,4,2019-02-01
18983981,14,2018-11-01
18983981,27,2018-12-01
18983981,12,2019-01-01
18983981,4,2019-02-01
18985325,12,2018-11-01
18985325,21,2018-12-01
18985325,26,2019-01-01
18986200,12,2018-11-01
18986200,22,2018-12-01
18986200,26,2019-01-01
18986200,19,2019-02-01
18986200,29,2019-03-01
18986200,26,2019-04-01
18986200,28,2019-05-01
18986200,24,2019-06-01
18986200,27,2019-07-01
18986200,31,2019-08-01
18986200,26,2019-09-01
18986200,31,2019-10-01
18986200,6,2019-11-01
18987302,9,2018-11-01
18987302,3,2018-12-01
18987322,23,2018-11-01
18987322,29,2018-12-01
18987322,29,2019-01-01
18987322,28,2019-02-01
18987322,31,2019-03-01
18987322,30,2019-04-01
18987322,31,2019-05-01
18987322,30,2019-06-01
18987322,31,2019-07-01
18987322,31,2019-08-01
18987322,30,2019-09-01
18987322,31,2019-10-01
18987322,6,2019-11-01
18987704,13,2018-11-01
18987704,12,2018-12-01
18987704,31,2019-01-01
18987704,4,2019-02-01
18990773,28,2019-02-01
18990773,31,2019-03-01
18990773,30,2019-04-01
18990773,31,2019-05-01
18990773,30,2019-06-01
18990773,31,2019-07-01
18990773,31,2019-08-01
18990773,30,2019-09-01
18990773,31,2019-10-01
18990773,6,2019-11-01
18993629,3,2018-11-01
18995629,1,2018-12-01
18995875,4,2018-11-01
18996769,31,2018-12-01
18996769,31,2019-01-01
18996769,28,2019-02-01
18996769,31,2019-03-01
18996769,30,2019-04-01
19002523,26,2019-05-01
19002523,30,2019-06-01
19002523,31,2019-07-01
19002523,31,2019-08-01
19002523,30,2019-09-01
19002523,31,2019-10-01
19002523,6,2019-11-01
19002552,14,2018-11-01
19002552,20,2018-12-01
19002552,30,2019-01-01
19002552,1,2019-02-01
19002552,2,2019-07-01
19004333,22,2018-12-01
19004333,31,2019-01-01
19004333,4,2019-02-01
19005794,9,2018-12-01
19005794,31,2019-01-01
19005794,28,2019-02-01
19005794,31,2019-03-01
19005794,30,2019-04-01
19005794,31,2019-05-01
19005794,30,2019-06-01
19005794,31,2019-07-01
19005794,31,2019-08-01
19005794,30,2019-09-01
19005794,31,2019-10-01
19005794,6,2019-11-01
19008155,19,2018-11-01
19008155,23,2018-12-01
19008155,30,2019-01-01
19008155,28,2019-02-01
19008155,31,2019-03-01
19008155,30,2019-04-01
19008155,5,2019-05-01
19008504,17,2018-11-01
19008504,31,2018-12-01
19008504,31,2019-01-01
19008504,28,2019-02-01
19008504,31,2019-03-01
19008504,30,2019-04-01
19008504,5,2019-05-01
19008890,26,2019-05-01
19008890,30,2019-06-01
19008890,31,2019-07-01
19008890,31,2019-08-01
19008890,30,2019-09-01
19008890,31,2019-10-01
19008890,6,2019-11-01
19009525,3,2019-03-01
19009525,22,2019-04-01
19009525,5,2019-05-01
19010350,2,2018-11-01
19010350,1,2019-01-01
19010350,28,2019-02-01
19010350,31,2019-03-01
19010350,30,2019-04-01
19010350,5,2019-05-01
19012375,6,2019-09-01
19014151,15,2018-12-01
19014151,31,2019-01-01
19014151,28,2019-02-01
19014151,31,2019-03-01
19014151,30,2019-04-01
19014151,31,2019-05-01
19014151,30,2019-06-01
19014151,31,2019-07-01
19014151,31,2019-08-01
19014151,30,2019-09-01
19014151,31,2019-10-01
19014151,6,2019-11-01
19014614,3,2018-11-01
19014614,29,2018-12-01
19014614,31,2019-08-01
19014614,30,2019-09-01
19014614,31,2019-10-01
19014614,6,2019-11-01
19014636,15,2018-11-01
19014636,28,2018-12-01
19014636,28,2019-01-01
19014636,4,2019-02-01
19015910,2,2018-12-01
19015910,26,2019-02-01
19015910,31,2019-03-01
19015910,30,2019-04-01
19015910,31,2019-05-01
19015910,30,2019-06-01
19015910,31,2019-07-01
19015910,31,2019-08-01
19015910,30,2019-09-01
19015910,31,2019-10-01
19015910,6,2019-11-01
19021992,4,2019-02-01
19023126,2,2018-11-01
19023126,9,2018-12-01
19023126,9,2019-01-01
19023126,9,2019-02-01
19023126,27,2019-03-01
19023126,14,2019-04-01
19023126,22,2019-05-01
19023126,22,2019-06-01
19023126,31,2019-07-01
19023126,14,2019-08-01
19023126,30,2019-09-01
19023126,31,2019-10-01
19023126,6,2019-11-01
19024557,15,2019-03-01
19024557,30,2019-04-01
