id,harvesine_distance,host_response_rate,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,extra_people
328255,5974.137427748565,1.0,,70.00,300.00,980.00,300.00,25.00,10.00
329648,5975.629689802599,1.0,226.0,48.00,220.00,490.00,250.00,15.00,7.00
334133,5973.6678281261275,1.0,,54.00,340.00,980.00,100.00,,0.00
335273,5973.966057797214,1.0,,38.00,399.00,1222.00,500.00,,10.00
336482,5972.591832640631,1.0,,95.00,590.00,1500.00,500.00,45.00,50.00
341910,5969.739825938652,0.9,,65.00,,,0.00,20.00,20.00
342637,5974.6553853596815,0.2,592.0,65.00,380.00,1350.00,0.00,40.00,0.00
343190,5968.527236428133,1.0,,49.00,,,100.00,10.00,0.00
344856,5972.324700935352,1.0,,60.00,300.00,910.00,250.00,30.00,10.00
344986,5974.119811372745,1.0,,70.00,360.00,1080.00,,32.00,0.00
345373,5970.1291802369715,,0.0,48.00,,1150.00,1500.00,180.00,10.00
346404,5970.014966598342,,,50.00,220.00,777.00,0.00,40.00,10.00
347762,5968.418518409891,1.0,0.0,35.00,245.00,800.00,200.00,30.00,15.00
348262,5972.96301813534,,,65.00,390.00,750.00,150.00,50.00,10.00
352998,5968.684516421453,,,29.00,240.00,675.00,85.00,0.00,18.00
354033,5963.421996663335,1.0,,74.00,480.00,1399.00,100.00,45.00,35.00
355227,5971.442310759501,1.0,,60.00,385.00,900.00,300.00,35.00,15.00
355494,5979.242168228042,1.0,,48.00,,648.00,,,15.00
357984,5970.593494402983,1.0,560.0,59.00,260.00,850.00,150.00,50.00,0.00
358746,5970.652591614262,0.9,,36.00,,,150.00,,25.00
359917,5968.2771251210215,,,39.00,,,,14.00,19.00
361487,5973.712204860352,1.0,,36.00,320.00,980.00,0.00,40.00,0.00
362701,5970.892491501392,1.0,,89.00,560.00,1900.00,150.00,30.00,15.00
362874,5969.26900980986,,689.0,78.00,500.00,,,,20.00
363413,5974.017285964452,1.0,151.0,49.00,259.00,850.00,500.00,12.00,26.00
363454,5969.291519963792,1.0,,82.00,512.00,1900.00,100.00,35.00,25.00
366094,5971.843341130129,,0.0,33.00,,,300.00,,7.00
367182,5971.8886068441725,,0.0,33.00,,,300.00,,7.00
367634,5971.82466515487,,0.0,33.00,,,300.00,,0.00
370561,5968.067473967699,,0.0,60.00,,,0.00,25.00,20.00
377304,5959.851684760475,,797.0,48.00,279.00,799.00,,25.00,0.00
380281,5976.515925337564,0.9,,40.00,260.00,900.00,250.00,20.00,10.00
380384,5981.0988871154605,1.0,474.0,45.00,390.00,950.00,,,10.00
382008,5972.320093082008,,0.0,25.00,300.00,800.00,,40.00,21.00
385059,5972.836492437792,1.0,,29.00,,,190.00,44.00,0.00
387607,5971.812334675656,0.0,440.0,49.00,390.00,890.00,800.00,,10.00
393598,5968.800115732831,1.0,,67.00,,,1000.00,,10.00
395063,5972.6520714651515,0.5,0.0,33.00,150.00,350.00,0.00,20.00,10.00
398011,5974.487149353717,1.0,,65.00,,,1000.00,35.00,7.00
398962,5969.244825631691,1.0,,80.00,550.00,1500.00,500.00,50.00,10.00
399312,5967.761303017108,0.43,,86.00,320.00,995.00,300.00,35.00,20.00
400642,5968.024439561703,,,75.00,420.00,1200.00,500.00,80.00,30.00
400832,5963.781877190944,1.0,,40.00,250.00,,100.00,10.00,15.00
400898,5967.966421793276,1.0,,51.00,320.00,1100.00,0.00,0.00,10.00
401242,5974.406297986086,,,130.00,800.00,,100.00,25.00,15.00
404175,5974.592835686522,,646.0,80.00,,,350.00,50.00,20.00
408756,5974.128881177168,1.0,,99.00,,,,45.00,20.00
409846,5972.400104481655,1.0,646.0,180.00,440.00,1100.00,0.00,45.00,0.00
410020,5967.925062797156,,,25.00,300.00,,250.00,25.00,10.00
412418,5968.807172259097,,775.0,50.00,,,0.00,20.00,15.00
414277,5967.398928081648,,,36.00,,,1400.00,100.00,0.00
415218,5973.912205505277,0.9,678.0,39.00,395.00,1100.00,500.00,20.00,20.00
417143,5968.653799276121,1.0,377.0,64.00,,,400.00,40.00,15.00
420114,5971.593862923653,1.0,0.0,100.00,600.00,,200.00,50.00,0.00
421236,5959.230040799322,,,65.00,360.00,950.00,100.00,60.00,15.00
425411,5972.83870492672,1.0,377.0,70.00,,,250.00,25.00,10.00
425487,5972.656293297899,1.0,700.0,85.00,,,300.00,35.00,10.00
427854,5970.851117910491,1.0,,65.00,330.00,990.00,,30.00,5.00
429677,5969.212770134847,,592.0,75.00,299.00,,100.00,30.00,0.00
431149,5970.847498525436,0.9,,39.00,,,0.00,0.00,20.00
431343,5982.714349239078,0.7,,22.00,,,150.00,16.00,22.00
431652,5972.300401898504,,,51.00,270.00,1050.00,,,15.00
432460,5974.074673775023,,269.0,29.00,,,0.00,15.00,5.00
432938,5970.031034529797,1.0,,37.00,399.00,785.00,1000.00,0.00,0.00
434209,5978.361670186937,,,50.00,210.00,690.00,150.00,20.00,12.00
436385,5968.083755516342,1.0,,60.00,,,120.00,50.00,20.00
439089,5974.433495904489,0.67,807.0,95.00,525.00,1500.00,800.00,48.00,25.00
439613,5974.0849385090605,1.0,,59.00,,,0.00,25.00,0.00
439631,5974.366681728466,1.0,,56.00,,,1000.00,0.00,4.00
446975,5974.436891942948,1.0,,48.00,,,,15.00,18.00
447524,5967.335495024907,,,28.00,,750.00,,15.00,5.00
450325,5974.016492201991,0.5,592.0,109.00,,,1000.00,30.00,19.00
452164,5972.871168186722,,1399.0,130.00,,,250.00,60.00,25.00
456839,5960.037074782088,,0.0,90.00,590.00,1800.00,,40.00,30.00
456902,5969.2819533852635,,,83.00,483.00,1400.00,,30.00,15.00
458586,5982.373740130928,1.0,,70.00,440.00,1500.00,200.00,40.00,0.00
458608,5968.11563466543,,,60.00,,,500.00,80.00,20.00
458800,5974.502640422256,1.0,1238.0,209.00,1100.00,,,,0.00
462459,5973.664412621643,1.0,,70.00,,,350.00,60.00,0.00
464324,5968.012270048421,1.0,323.0,44.00,259.00,700.00,,,30.00
466983,5973.158447688851,,269.0,34.00,350.00,1200.00,250.00,35.00,12.00
469084,5971.925660688721,0.5,,30.00,160.00,560.00,,15.00,10.00
471495,5968.102000005668,1.0,,33.00,260.00,800.00,200.00,10.00,10.00
473386,5968.491258649276,,,95.00,520.00,1700.00,500.00,50.00,10.00
474830,5974.936274265895,1.0,,35.00,233.00,,100.00,,40.00
476077,5969.224558321437,0.5,,47.00,333.00,916.00,500.00,35.00,25.00
477515,5974.845763830714,1.0,915.0,189.00,,2000.00,250.00,60.00,40.00
477744,5970.264326931657,,,30.00,200.00,630.00,0.00,20.00,0.00
478015,5968.697443159231,1.0,,85.00,550.00,1450.00,150.00,20.00,10.00
480624,5972.629731058754,1.0,0.0,15.00,,,,,10.00
484506,5969.830207594779,,,58.00,,,200.00,,0.00
485726,5968.449322991783,,,53.00,440.00,1500.00,1000.00,40.00,10.00
486192,5972.977023500238,0.8,,45.00,,,,10.00,18.00
487938,5972.851397744647,,,35.00,230.00,500.00,,35.00,10.00
488161,5968.0751849233675,1.0,,65.00,,1237.00,100.00,57.00,15.00
491336,5968.282203458074,0.67,334.0,65.00,415.00,,,25.00,10.00
493072,5972.9450935947925,1.0,161.0,44.00,250.00,850.00,,20.00,10.00
493539,5971.928906480194,1.0,,125.00,500.00,1500.00,,,25.00
494492,5967.892459850953,1.0,1076.0,45.00,360.00,1100.00,100.00,20.00,20.00
495435,5969.374847763301,,721.0,50.00,320.00,1300.00,500.00,10.00,0.00
499342,5973.168278567118,1.0,,75.00,455.00,1700.00,,25.00,10.00
499353,5973.324927433321,1.0,,75.00,455.00,1700.00,,25.00,10.00
500641,5974.188683681923,1.0,,73.00,470.00,1550.00,0.00,29.00,17.00
501735,5969.17259899643,,807.0,39.00,273.00,1050.00,,,5.00
502598,5973.383262433892,1.0,,98.00,480.00,989.00,400.00,50.00,10.00
506730,5969.495424960264,,,65.00,,,0.00,20.00,0.00
507671,5969.747136702033,0.57,,80.00,,,180.00,30.00,15.00
507770,5975.885553239696,1.0,,37.00,,,,,5.00
509432,5974.941289785529,1.0,,35.00,180.00,800.00,1000.00,20.00,15.00
510715,5969.6356729124645,,,50.00,350.00,,,,0.00
510987,5969.060571663653,,,35.00,,,0.00,5.00,10.00
511935,5967.636615786241,,1830.0,235.00,980.00,,400.00,60.00,25.00
512476,5965.15145098327,1.0,,55.00,350.00,790.00,0.00,30.00,16.00
514246,5968.215216572792,,,60.00,,1100.00,500.00,50.00,8.00
515145,5970.2880268224835,,,115.00,550.00,1200.00,,40.00,10.00
517425,5973.369642151105,1.0,,46.00,,,69.00,12.00,8.00
517990,5968.648999854197,,,79.00,420.00,,350.00,25.00,18.00
519356,5969.824943805657,,689.0,37.00,272.00,,600.00,45.00,0.00
519671,5975.084603239626,1.0,,52.00,304.00,870.00,500.00,45.00,10.00
520538,5974.806006228881,0.38,,99.00,650.00,1500.00,90.00,20.00,50.00
523052,5968.709075230757,1.0,0.0,51.00,,,,,15.00
525162,5973.887289474055,,,160.00,800.00,,800.00,75.00,45.00
530315,5972.07403099416,1.0,,63.00,,,300.00,50.00,10.00
530527,5968.45748998725,0.94,,49.00,,,,25.00,30.00
532687,5967.2677524786395,,,40.00,150.00,,300.00,30.00,0.00
533155,5971.0730212368735,1.0,,90.00,,,100.00,30.00,15.00
533523,5967.006872572865,1.0,,64.00,,1490.00,0.00,29.00,18.00
533864,5970.863012045491,1.0,,100.00,,,0.00,37.00,0.00
534415,5974.8918498540415,,,64.00,300.00,,0.00,40.00,10.00
534931,5967.396219971549,,409.0,21.00,210.00,840.00,,25.00,5.00
537442,5969.4312448400215,1.0,0.0,80.00,400.00,1500.00,0.00,70.00,20.00
538871,5975.6303589885,1.0,538.0,38.00,,996.00,1800.00,120.00,0.00
540705,5974.8697234352885,1.0,,65.00,400.00,1500.00,250.00,,10.00
541020,5967.831376859627,,,80.00,,,100.00,20.00,15.00
541288,5963.441383917765,,,80.00,,,100.00,,10.00
541569,5974.954313921931,1.0,,68.00,396.00,1280.00,,20.00,10.00
542316,5958.235011780397,,,99.00,,,150.00,40.00,15.00
542674,5967.795355445335,1.0,,40.00,260.00,,100.00,15.00,15.00
544553,5968.927275748865,1.0,,38.00,299.00,699.00,1200.00,19.00,12.00
545037,5968.415865741606,1.0,,70.00,550.00,1470.00,1000.00,100.00,0.00
545065,5971.843051994101,,0.0,85.00,420.00,,300.00,30.00,0.00
550445,5974.833773180363,,0.0,39.00,330.00,,200.00,,0.00
550621,5973.684017658963,,,79.00,250.00,750.00,100.00,,10.00
550727,5967.690069523994,,538.0,50.00,120.00,420.00,400.00,50.00,20.00
551644,5969.12595980339,,70.0,69.00,,1150.00,,40.00,10.00
552927,5967.560316294744,,,59.00,350.00,1300.00,350.00,25.00,13.00
555352,5958.172808954175,,0.0,60.00,,,150.00,30.00,15.00
556691,5973.536612833325,1.0,1399.0,120.00,560.00,,0.00,35.00,10.00
559210,5972.42889566032,1.0,,50.00,,,0.00,0.00,20.00
559794,5968.239883326914,0.25,,70.00,350.00,1000.00,300.00,,20.00
560578,5975.188461559947,,,30.00,150.00,500.00,,20.00,15.00
563505,5968.420225744935,1.0,,75.00,,1499.00,,45.00,15.00
564821,5975.482324395959,1.0,,46.00,,,250.00,35.00,15.00
565345,5968.3808759719,,,60.00,560.00,1100.00,500.00,25.00,0.00
566841,5972.2561189996395,,,75.00,395.00,1450.00,0.00,35.00,15.00
568307,5974.797054334902,1.0,0.0,33.00,196.00,,0.00,15.00,15.00
570055,5972.211398452626,,,50.00,,600.00,,,0.00
570153,5962.166280179736,1.0,,49.00,350.00,1200.00,,20.00,5.00
571074,5964.7550214326275,,,50.00,340.00,950.00,700.00,20.00,10.00
571751,5973.515250934675,1.0,,46.00,,,69.00,12.00,5.00
573171,5973.186481665089,1.0,215.0,30.00,,,,,20.00
573259,5971.264622314667,,1076.0,120.00,,1300.00,300.00,50.00,20.00
574657,5974.156903149801,,,48.00,380.00,960.00,200.00,30.00,10.00
577552,5970.191296556307,,,15.00,,,,,10.00
577689,5972.539551386701,1.0,,65.00,400.00,,,10.00,0.00
578821,5968.603264708552,1.0,,23.00,,800.00,,15.00,0.00
578927,5969.620322426099,,,45.00,350.00,1200.00,100.00,60.00,0.00
580013,5968.663712774086,0.97,,76.00,440.00,1290.00,400.00,42.00,12.00
582053,5974.244598428689,1.0,,70.00,,1064.00,500.00,15.00,10.00
582990,5971.97090472986,,,30.00,220.00,550.00,100.00,,0.00
583916,5962.254578626247,1.0,,50.00,300.00,695.00,,,0.00
584012,5969.4146659983535,1.0,0.0,22.00,145.00,,0.00,10.00,20.00
584757,5975.8411365989505,0.0,,30.00,150.00,600.00,0.00,0.00,0.00
585042,5973.883620848505,,650.0,45.00,370.00,850.00,300.00,30.00,10.00
588011,5969.538412833751,1.0,,100.00,,1800.00,250.00,40.00,25.00
588554,5968.461948533057,1.0,,50.00,245.00,800.00,200.00,30.00,15.00
588556,5974.333416006549,,,33.00,,,150.00,10.00,16.00
589285,5969.170016266683,1.0,0.0,55.00,363.00,1281.00,700.00,0.00,0.00
589293,5974.284940156569,1.0,592.0,48.00,,1350.00,500.00,50.00,0.00
590200,5962.070569778276,1.0,,60.00,350.00,840.00,0.00,0.00,10.00
590948,5964.762432648599,0.54,172.0,25.00,,,100.00,15.00,15.00
592020,5962.543596319248,,,70.00,335.00,,0.00,55.00,0.00
592059,5967.239605816771,,0.0,50.00,,,100.00,30.00,25.00
593269,5972.687103014531,,1076.0,65.00,450.00,953.00,0.00,25.00,22.00
593920,5969.291049607714,,592.0,35.00,230.00,700.00,100.00,15.00,10.00
594027,5972.887771809109,,689.0,160.00,,,500.00,60.00,10.00
594032,5967.614630342214,,33.0,140.00,,,500.00,45.00,15.00
594495,5969.4207231066175,1.0,,70.00,450.00,1500.00,400.00,50.00,0.00
595231,5970.25259878473,,431.0,70.00,,,,,15.00
597413,5976.593343263489,1.0,,31.00,248.00,795.00,0.00,20.00,20.00
598335,5972.781229063911,,,65.00,420.00,,300.00,,30.00
598407,5969.262661131866,1.0,,98.00,,1300.00,,30.00,10.00
598982,5969.99419984626,,,120.00,600.00,1800.00,500.00,50.00,20.00
603252,5970.169124636016,1.0,,76.00,,,0.00,35.00,10.00
604068,5973.667677876079,,,80.00,350.00,1400.00,500.00,20.00,5.00
604535,5972.72662961629,1.0,,44.00,280.00,600.00,,25.00,10.00
606926,5973.094228507258,,753.0,75.00,420.00,1350.00,400.00,50.00,17.00
609459,5966.982787390234,,,70.00,490.00,1960.00,,,20.00
609824,5969.5483190363275,,,95.00,,,200.00,40.00,20.00
610496,5969.250483480817,0.9,,235.00,1400.00,4600.00,800.00,80.00,25.00
612197,5972.7057341469335,0.5,,100.00,600.00,,400.00,0.00,15.00
613219,5976.831513297753,1.0,431.0,37.00,250.00,1000.00,0.00,25.00,24.00
615018,5971.300876378955,,0.0,62.00,,1300.00,100.00,13.00,0.00
617544,5975.004534541327,,,80.00,450.00,,,30.00,10.00
617861,5969.415879302434,,861.0,45.00,,,,,0.00
617864,5974.898014181961,0.71,484.0,60.00,399.00,1499.00,,30.00,20.00
618049,5971.772386663817,,,36.00,220.00,,100.00,25.00,0.00
618234,5969.392687108615,,0.0,85.00,,1900.00,100.00,30.00,20.00
618397,5972.042864108064,1.0,,55.00,450.00,1400.00,,30.00,0.00
623231,5971.110675416299,,,35.00,179.00,995.00,,10.00,0.00
625013,5974.508982106225,,,24.00,140.00,,100.00,20.00,10.00
626620,5976.669523330338,1.0,,49.00,255.00,705.00,0.00,30.00,20.00
626779,5970.3989154476585,1.0,624.0,99.00,420.00,1200.00,0.00,0.00,15.00
626782,5973.608822800267,,,100.00,610.00,,,40.00,10.00
628686,5967.8429078776435,1.0,24.0,35.00,,,,20.00,25.00
628727,5973.379986047859,1.0,,30.00,180.00,610.00,200.00,20.00,15.00
632824,5970.07292883387,,,109.00,680.00,,,30.00,15.00
633372,5970.231715966605,,0.0,34.00,210.00,740.00,,25.00,15.00
633531,5969.332208501856,,667.0,35.00,,,300.00,50.00,10.00
633881,5974.225136521794,0.9,,102.00,,,250.00,45.00,10.00
634825,5968.746519733249,,,29.00,210.00,790.00,,60.00,0.00
636713,5969.034405554995,1.0,,69.00,460.00,,120.00,15.00,13.00
636902,5970.5304917116455,0.0,570.0,45.00,300.00,,200.00,25.00,10.00
638001,5968.186399622977,,,35.00,240.00,700.00,,,0.00
638017,5972.974493209201,1.0,,45.00,,,0.00,0.00,0.00
638162,5968.431330783604,1.0,161.0,19.00,143.00,525.00,,10.00,15.00
639988,5974.576439546677,,,85.00,369.00,1200.00,,50.00,15.00
641493,5967.792024164442,1.0,323.0,39.00,200.00,450.00,600.00,60.00,20.00
642955,5972.847283797692,1.0,700.0,89.00,400.00,,200.00,33.00,30.00
643039,5968.046350240736,,0.0,40.00,250.00,,,,0.00
643058,5973.4139754749585,,,25.00,,,,,0.00
644294,5974.972052700189,1.0,603.0,65.00,300.00,,128.00,20.00,0.00
647944,5975.343227823097,,710.0,45.00,250.00,1000.00,300.00,50.00,10.00
650784,5968.565574682936,,,20.00,,,,,0.00
652366,5973.355308983499,0.97,0.0,43.00,,,69.00,12.00,6.00
653677,5969.695653022438,0.89,,95.00,,,,45.00,20.00
654038,5972.350551703006,1.0,,50.00,290.00,1100.00,150.00,,0.00
655748,5976.2965698215685,,0.0,45.00,315.00,1200.00,,,0.00
656248,5974.974871129095,,452.0,69.00,462.00,1075.00,,30.00,0.00
656753,5976.33192530154,1.0,,27.00,175.00,616.00,,20.00,20.00
658491,5968.294417821134,,969.0,39.00,250.00,900.00,500.00,30.00,20.00
661030,5973.0804452091525,0.5,,120.00,710.00,2500.00,785.00,40.00,15.00
661574,5969.323646954509,,0.0,35.00,210.00,650.00,0.00,23.00,15.00
661782,5970.066186341219,0.92,450.0,75.00,,899.00,450.00,0.00,0.00
665882,5968.388566648729,,,80.00,,,1000.00,25.00,25.00
667122,5968.939670667253,,,40.00,200.00,588.00,100.00,30.00,5.00
667608,5968.903730169635,,3337.0,200.00,1200.00,3780.00,1000.00,25.00,0.00
667849,5967.354404012778,0.67,,50.00,310.00,900.00,200.00,35.00,0.00
667899,5968.662828359893,,,25.00,,,,15.00,14.00
668847,5970.285372614144,1.0,,78.00,329.00,850.00,200.00,45.00,10.00
668923,5969.94410986183,1.0,,37.00,200.00,600.00,,30.00,30.00
668962,5969.9041456944515,,,75.00,,,,10.00,20.00
669330,5968.777215495189,1.0,1722.0,50.00,,,0.00,20.00,20.00
669429,5969.989090091944,,,33.00,,500.00,,10.00,10.00
671151,5972.508081258295,,753.0,208.00,480.00,,1200.00,80.00,10.00
671322,5973.618565104649,0.75,,80.00,,1350.00,350.00,35.00,20.00
671958,5967.028432584109,1.0,0.0,45.00,,,,,0.00
676548,5968.228026183453,1.0,,68.00,405.00,1400.00,,20.00,10.00
676575,5974.318495533555,1.0,,20.00,,,,,6.00
677642,5967.085909354869,,0.0,35.00,210.00,,350.00,50.00,5.00
680999,5972.888949303714,0.9,,79.00,399.00,1399.00,500.00,50.00,30.00
681132,5972.108039959317,,915.0,44.00,295.00,900.00,100.00,25.00,10.00
681420,5979.618916486549,,753.0,45.00,225.00,900.00,,15.00,0.00
682423,5973.56945678525,,0.0,50.00,630.00,,100.00,60.00,50.00
682637,5968.482373074063,1.0,,78.00,480.00,,100.00,15.00,11.00
682853,5968.526596747281,,,35.00,220.00,,200.00,25.00,10.00
682854,5972.646028695454,1.0,,95.00,,,75.00,30.00,8.00
684673,5967.434063575803,1.0,,55.00,,,100.00,20.00,0.00
685944,5969.348182468898,,1292.0,125.00,,,300.00,50.00,25.00
687582,5969.368598120706,,,78.00,,,100.00,50.00,20.00
687635,5969.347576112573,1.0,592.0,55.00,160.00,630.00,0.00,25.00,10.00
688163,5977.198180707751,1.0,323.0,34.00,,,,,8.00
689619,5968.027596300267,,,100.00,700.00,2000.00,300.00,60.00,20.00
690578,5967.735892949446,,4639.0,35.00,,1100.00,200.00,40.00,15.00
691366,5976.089822739749,1.0,,59.00,540.00,1200.00,,30.00,35.00
691469,5970.066088334709,1.0,,100.00,,,250.00,45.00,0.00
693357,5968.9905613976725,,,38.00,,,500.00,100.00,5.00
694871,5972.361226722551,,,195.00,260.00,900.00,400.00,50.00,25.00
696372,5978.082516116568,1.0,,35.00,,650.00,0.00,19.00,16.00
696647,5974.005529476342,,710.0,80.00,,,500.00,40.00,20.00
697887,5975.223203866149,1.0,,75.00,,,,35.00,20.00
698727,5963.873472250031,,,100.00,,,200.00,65.00,30.00
699443,5965.460665959508,,452.0,38.00,220.00,600.00,,10.00,8.00
699827,5973.949945628127,,721.0,73.00,380.00,1100.00,500.00,40.00,10.00
700614,5974.943130778681,,,70.00,,,600.00,0.00,10.00
700806,5968.292142786107,1.0,,45.00,280.00,1000.00,0.00,15.00,20.00
701356,5971.235169066372,1.0,,55.00,330.00,1200.00,,,15.00
701909,5971.970104495987,1.0,1033.0,160.00,,,0.00,35.00,0.00
702047,5974.496181181434,,,39.00,286.00,650.00,0.00,50.00,0.00
702921,5974.962393039827,,753.0,85.00,430.00,1200.00,,35.00,10.00
703286,5971.925172518626,1.0,,80.00,400.00,1300.00,100.00,50.00,0.00
703748,5967.2405020304595,,,50.00,,,100.00,15.00,10.00
703969,5968.207091521545,,161.0,35.00,90.00,325.00,150.00,20.00,15.00
704098,5975.140846295419,1.0,,34.00,180.00,680.00,80.00,,6.00
704265,5965.069638073646,,,45.00,325.00,1000.00,500.00,40.00,15.00
704306,5975.830922681861,1.0,,55.00,,,150.00,15.00,15.00
704340,5971.05759270684,0.0,,49.00,300.00,850.00,500.00,60.00,15.00
705910,5975.127490003125,1.0,,39.00,255.00,,80.00,,10.00
706237,5975.822212637151,1.0,,89.00,,1400.00,300.00,120.00,20.00
706362,5970.934402917642,1.0,,65.00,310.00,930.00,,30.00,5.00
706700,5972.728792786539,,1130.0,68.00,450.00,,300.00,15.00,25.00
708929,5971.540046549677,1.0,,32.00,210.00,680.00,150.00,25.00,30.00
709602,5967.418460094484,0.63,,59.00,,,,15.00,15.00
711452,5976.050722676173,,,16.00,90.00,,0.00,0.00,12.00
714312,5963.689906821088,1.0,,35.00,,650.00,100.00,30.00,11.00
714728,5972.944549121581,1.0,,38.00,,,100.00,17.00,0.00
715728,5972.8860555288775,,,100.00,630.00,2200.00,200.00,20.00,0.00
716568,5975.632011070401,1.0,,75.00,,,,35.00,10.00
717446,5970.968503059114,,0.0,60.00,420.00,1200.00,0.00,40.00,0.00
717871,5970.286409170157,1.0,0.0,45.00,270.00,690.00,150.00,20.00,15.00
718433,5969.103792769358,0.9,194.0,35.00,239.00,630.00,75.00,,0.00
719195,5975.710370839276,,,30.00,180.00,630.00,,10.00,0.00
719766,5974.56853654618,,0.0,100.00,650.00,1900.00,200.00,30.00,0.00
721768,5969.123296325927,0.7,301.0,65.00,250.00,600.00,0.00,0.00,15.00
722871,5975.665426843776,1.0,,75.00,,,0.00,50.00,10.00
723001,5982.561696625839,0.8,0.0,52.00,,,200.00,15.00,21.00
723003,5982.509095666747,0.8,,65.00,390.00,,0.00,20.00,0.00
723097,5964.731306040774,,,60.00,,470.00,500.00,40.00,0.00
723712,5973.217774480779,,,98.00,475.00,,200.00,30.00,10.00
725992,5974.477386462235,1.0,,30.00,150.00,,,30.00,0.00
726236,5967.567396696246,1.0,,47.00,,,0.00,45.00,10.00
728115,5970.622913291543,,,35.00,500.00,1300.00,600.00,60.00,0.00
728330,5968.848991248622,1.0,,29.00,,,200.00,70.00,0.00
728865,5975.031027614708,1.0,,110.00,650.00,1900.00,100.00,35.00,20.00
728981,5974.040010586499,,,51.00,560.00,2000.00,400.00,50.00,0.00
729454,5969.281715542782,,,38.00,200.00,500.00,,25.00,20.00
730832,5969.41907703733,,,60.00,800.00,2500.00,150.00,20.00,0.00
731285,5973.670769685192,1.0,,45.00,232.00,819.00,,30.00,10.00
737374,5971.5726668413445,,0.0,49.00,300.00,1000.00,,30.00,0.00
739363,5965.004506982736,,0.0,63.00,,,200.00,25.00,0.00
741367,5969.285451560756,1.0,,45.00,,,200.00,20.00,20.00
742211,5968.324108701703,,,120.00,700.00,1900.00,0.00,100.00,0.00
744264,5968.8312289811,,,95.00,,,200.00,90.00,29.00
749134,5968.062040470116,1.0,,150.00,820.00,2800.00,500.00,60.00,20.00
749508,5969.066767406538,,700.0,52.00,590.00,,2000.00,40.00,4.00
750494,5971.344919003044,,538.0,80.00,,,100.00,20.00,12.00
752358,5968.440394688868,1.0,366.0,55.00,320.00,950.00,1000.00,65.00,15.00
753097,5966.218527846473,,,60.00,330.00,,100.00,40.00,0.00
753152,5974.978297048872,0.9,,107.00,,,0.00,30.00,15.00
753246,5967.89518901082,0.7,,30.00,199.00,790.00,,,23.00
753251,5968.004630335695,0.7,215.0,29.00,190.00,790.00,,,23.00
753525,5974.806975676784,1.0,,90.00,450.00,1150.00,1500.00,80.00,0.00
753978,5967.798072064966,0.0,,70.00,,,250.00,45.00,10.00
758136,5973.616409507131,,,100.00,,,300.00,50.00,20.00
761453,5972.487101164755,,,45.00,200.00,600.00,200.00,,15.00
761821,5970.113564128711,,,55.00,,,300.00,40.00,10.00
764511,5975.126555923213,1.0,,92.00,,,0.00,55.00,25.00
766188,5973.534949970671,,1033.0,69.00,506.00,,400.00,69.00,0.00
767461,5969.405168145024,,,50.00,264.00,767.00,250.00,40.00,10.00
767840,5964.958564120098,,,45.00,,800.00,700.00,,0.00
768330,5969.696513384692,,,36.00,,800.00,100.00,15.00,10.00
768418,5972.985916123277,1.0,,67.00,400.00,1100.00,200.00,40.00,10.00
768466,5969.559627151445,,,79.00,,,0.00,30.00,0.00
